game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total,wicket
211028,2005,England,12,PD Collingwood,a386e91b,MJ Clarke,f842c2cf,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
251487,2006/07,Sri Lanka,1,ST Jayasuriya,f233bbb4,JEC Franklin,cf73ad76,WU Tharanga,7ed9fd56,0,0,0,0,,,,,,4,0,4,0
211028,2005,England,1,ME Trescothick,ea42ddb9,GD McGrath,ee7d0c82,GO Jones,2e929b99,1,0,0,0,,,,,,0,1,1,0
238195,2005/06,South Africa,15,GC Smith,72861603,GB Hogg,f708a0bc,HH Gibbs,e1d1b294,0,0,0,0,,,,,,4,0,4,0
211028,2005,Australia,11,B Lee,dd09ff8e,A Flintoff,ddc0828d,MS Kasprowicz,8d0ea930,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,South Africa,6,GC Smith,72861603,SR Clark,a3bfec5d,HH Gibbs,e1d1b294,0,0,1,0,,,,,,0,1,1,0
226374,2005/06,Australia,7,RT Ponting,7d415ea5,M Zondeki,9b75e4f1,DR Martyn,69762509,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,15,DR Martyn,69762509,J Botha,7c503806,A Symonds,bd77eb62,0,0,0,0,,,,,,2,0,2,0
255954,2006/07,South Africa,2,GC Smith,72861603,Z Khan,91a4a398,LE Bosman,73e749e1,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,11,ME Trescothick,ea42ddb9,A Symonds,bd77eb62,PD Collingwood,a386e91b,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,15,JWM Dalrymple,1afdbdbf,ST Jayasuriya,f233bbb4,ME Trescothick,ea42ddb9,0,0,0,0,JWM Dalrymple,1afdbdbf,KC Sangakkara,6b71e6cf,caught,0,0,0,1
251487,2006/07,New Zealand,10,JEC Franklin,cf73ad76,M Muralitharan,4ba44e19,LRPL Taylor,b61a3e1a,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,9,JN Gillespie,74234d66,A Flintoff,ddc0828d,B Lee,dd09ff8e,0,0,0,0,,,,,,1,0,1,0
225263,2006,Pakistan,1,Shoaib Malik,64c34cd0,SCJ Broad,eba6a852,Mohammad Hafeez,9ab63e7b,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,17,ME Trescothick,ea42ddb9,SL Malinga,a12e1d51,GO Jones,2e929b99,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,6,JN Gillespie,74234d66,SJ Harmison,c16d2e28,B Lee,dd09ff8e,0,1,0,0,,,,,,0,1,1,0
255954,2006/07,South Africa,4,HH Gibbs,e1d1b294,Z Khan,91a4a398,GC Smith,72861603,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,7,ME Trescothick,ea42ddb9,MS Kasprowicz,8d0ea930,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,7,KP Pietersen,39f01cdb,MS Kasprowicz,8d0ea930,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,4,0,4,0
225263,2006,Pakistan,12,Mohammad Hafeez,9ab63e7b,SI Mahmood,e97aefe2,Inzamam-ul-Haq,b9a3d8c6,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,12,ME Trescothick,ea42ddb9,Abdul Razzaq,390ff45b,JWM Dalrymple,1afdbdbf,0,0,0,0,,,,,,1,0,1,0
225263,2006,England,11,JWM Dalrymple,1afdbdbf,Shahid Afridi,0dc00542,ME Trescothick,ea42ddb9,0,0,1,0,,,,,,0,1,1,0
225271,2006,Sri Lanka,2,ST Jayasuriya,f233bbb4,TT Bresnan,58043739,WU Tharanga,7ed9fd56,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,India,10,D Mongia,99663fa5,T Henderson,0a4ebc61,MS Dhoni,4a8a2e3b,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,11,SM Pollock,88fccd6c,A Symonds,bd77eb62,JH Kallis,86dc8f2e,0,0,0,0,,,,,,4,0,4,0
255954,2006/07,South Africa,4,HH Gibbs,e1d1b294,Z Khan,91a4a398,GC Smith,72861603,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,8,JN Gillespie,74234d66,SJ Harmison,c16d2e28,B Lee,dd09ff8e,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,1,ML Hayden,d8699ab7,J Lewis,6c75310b,AC Gilchrist,2b6e6dec,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,South Africa,15,HH Gibbs,e1d1b294,GB Hogg,f708a0bc,GC Smith,72861603,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,14,AJ Strauss,b68d14a9,MJ Clarke,f842c2cf,PD Collingwood,a386e91b,0,0,0,0,,,,,,1,0,1,0
225263,2006,England,2,IR Bell,33155d1b,Shoaib Akhtar,10a91f35,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
225263,2006,England,19,MH Yardy,3812d56b,Abdul Razzaq,390ff45b,SI Mahmood,e97aefe2,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,New Zealand,16,JW Wilson,91c984a1,A Symonds,bd77eb62,SB Styris,57efa3be,0,0,0,0,,,,,,4,0,4,0
226374,2005/06,South Africa,12,SM Pollock,88fccd6c,SR Clark,a3bfec5d,JH Kallis,86dc8f2e,0,0,0,0,,,,,,6,0,6,0
211028,2005,England,14,PD Collingwood,a386e91b,MJ Clarke,f842c2cf,AJ Strauss,b68d14a9,0,0,0,0,,,,,,1,0,1,0
225263,2006,Pakistan,15,Mohammad Hafeez,9ab63e7b,D Gough,fcbf5a30,Inzamam-ul-Haq,b9a3d8c6,0,0,0,0,Mohammad Hafeez,9ab63e7b,PD Collingwood,a386e91b,run out,0,0,0,1
226374,2005/06,South Africa,9,MV Boucher,f3cb53a1,JR Hopes,2498e163,SM Pollock,88fccd6c,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,9,ME Trescothick,ea42ddb9,MS Kasprowicz,8d0ea930,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,6,AJ Strauss,b68d14a9,MF Maharoof,ab89348d,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,4,0,4,0
225263,2006,England,12,JWM Dalrymple,1afdbdbf,Abdul Razzaq,390ff45b,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,South Africa,3,MV Boucher,f3cb53a1,ML Lewis,8b8745fd,GC Smith,72861603,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,India,6,V Sehwag,8ba8195d,T Henderson,0a4ebc61,D Mongia,99663fa5,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,New Zealand,7,CD McMillan,f5390243,MS Kasprowicz,8d0ea930,SB Styris,57efa3be,0,0,0,0,,,,,,6,0,6,0
238195,2005/06,South Africa,13,HH Gibbs,e1d1b294,GB Hogg,f708a0bc,GC Smith,72861603,0,0,0,0,,,,,,6,0,6,0
225271,2006,England,0,ME Trescothick,ea42ddb9,PDRL Perera,f6b5d11a,AJ Strauss,b68d14a9,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,South Africa,12,HH Gibbs,e1d1b294,SR Clark,a3bfec5d,GC Smith,72861603,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,14,KD Karthik,c03f1114,R Telemachus,543b4a1f,D Mongia,99663fa5,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,South Africa,6,HH Gibbs,e1d1b294,SR Clark,a3bfec5d,GC Smith,72861603,0,0,0,0,,,,,,4,0,4,0
238195,2005/06,South Africa,4,LE Bosman,73e749e1,B Lee,dd09ff8e,GC Smith,72861603,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,5,ME Trescothick,ea42ddb9,Mohammad Asif,e03b66ec,KP Pietersen,39f01cdb,0,0,1,0,,,,,,0,1,1,0
238195,2005/06,Australia,4,SM Katich,fdedb37c,R Telemachus,543b4a1f,DR Martyn,69762509,1,0,0,0,,,,,,0,1,1,0
238195,2005/06,South Africa,0,GC Smith,72861603,B Lee,dd09ff8e,LE Bosman,73e749e1,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,Australia,10,RT Ponting,7d415ea5,AJ Hall,6b0c3a20,DR Martyn,69762509,0,0,0,0,,,,,,0,0,0,0
225271,2006,Sri Lanka,2,ST Jayasuriya,f233bbb4,TT Bresnan,58043739,WU Tharanga,7ed9fd56,0,0,0,0,,,,,,4,0,4,0
237242,2005/06,New Zealand,12,L Vincent,2764133a,CH Gayle,db584dad,PG Fulton,10a2a1ff,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,15,ME Trescothick,ea42ddb9,ST Jayasuriya,f233bbb4,GO Jones,2e929b99,0,0,0,0,,,,,,2,0,2,0
211028,2005,England,19,VS Solanki,7ee2ce62,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,0,0,0,0,VS Solanki,7ee2ce62,MEK Hussey,48fd7349,caught,0,0,0,1
255954,2006/07,South Africa,2,GC Smith,72861603,Z Khan,91a4a398,LE Bosman,73e749e1,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,17,GB Hogg,f708a0bc,JJ van der Wath,6821ac10,B Lee,dd09ff8e,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,3,DR Martyn,69762509,AJ Hall,6b0c3a20,SM Katich,fdedb37c,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,Australia,19,RT Ponting,7d415ea5,AR Adams,525c3f54,MEK Hussey,48fd7349,0,0,0,0,,,,,,4,0,4,0
211028,2005,England,8,KP Pietersen,39f01cdb,JN Gillespie,74234d66,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,12,MS Kasprowicz,8d0ea930,PD Collingwood,a386e91b,GD McGrath,ee7d0c82,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,1,JR Hopes,2498e163,GJP Kruger,2957a836,DR Martyn,69762509,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,6,ME Trescothick,ea42ddb9,JN Gillespie,74234d66,KP Pietersen,39f01cdb,0,0,0,0,,,,,,0,0,0,0
225263,2006,Pakistan,2,Mohammad Hafeez,9ab63e7b,D Gough,fcbf5a30,Shoaib Malik,64c34cd0,0,0,0,0,,,,,,2,0,2,0
237242,2005/06,New Zealand,13,L Vincent,2764133a,DR Smith,35205dfc,PG Fulton,10a2a1ff,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,19,CK Langeveldt,d1c94b25,SR Tendulkar,d2c2b2d5,R Telemachus,543b4a1f,0,0,1,0,,,,,,0,1,1,0
237242,2005/06,New Zealand,0,SP Fleming,eea6b7f1,IDR Bradshaw,a7489342,L Vincent,2764133a,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,6,RS Morton,2f8a9682,JEC Franklin,cf73ad76,D Ganga,d5f3b5e1,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,South Africa,7,GC Smith,72861603,JR Hopes,2498e163,MV Boucher,f3cb53a1,0,0,0,0,GC Smith,72861603,,,bowled,0,0,0,1
225263,2006,England,15,MH Yardy,3812d56b,Shahid Afridi,0dc00542,JWM Dalrymple,1afdbdbf,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,13,JJ van der Wath,6821ac10,S Sreesanth,6b8eb6e5,JA Morkel,c3d35165,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,19,MR Gillespie,7d7ab238,WPUJC Vaas,bcce309e,AR Adams,525c3f54,0,0,0,0,,,,,,2,0,2,0
225263,2006,England,1,ME Trescothick,ea42ddb9,Mohammad Asif,e03b66ec,IR Bell,33155d1b,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,13,PD Collingwood,a386e91b,ST Jayasuriya,f233bbb4,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,18,CMW Read,be4cefab,Shoaib Akhtar,10a91f35,MH Yardy,3812d56b,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,Sri Lanka,3,WU Tharanga,7ed9fd56,JEC Franklin,cf73ad76,ST Jayasuriya,f233bbb4,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,Australia,0,AC Gilchrist,2b6e6dec,DR Tuffey,43936951,MJ Clarke,f842c2cf,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,0,V Sehwag,8ba8195d,JJ van der Wath,6821ac10,SR Tendulkar,d2c2b2d5,0,0,0,0,,,,,,0,0,0,0
225263,2006,Pakistan,4,Shahid Afridi,0dc00542,SI Mahmood,e97aefe2,Mohammad Hafeez,9ab63e7b,1,0,0,0,,,,,,0,1,1,0
255954,2006/07,India,8,D Mongia,99663fa5,T Henderson,0a4ebc61,V Sehwag,8ba8195d,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,South Africa,13,HH Gibbs,e1d1b294,GB Hogg,f708a0bc,GC Smith,72861603,0,0,0,0,,,,,,4,0,4,0
237242,2005/06,New Zealand,15,BB McCullum,b8a55852,DR Smith,35205dfc,PG Fulton,10a2a1ff,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,South Africa,19,GC Smith,72861603,NW Bracken,4c61a0f9,AB de Villiers,c4487b84,0,0,0,0,,,,,,2,0,2,0
211048,2004/05,New Zealand,6,SB Styris,57efa3be,JR Hopes,2498e163,BB McCullum,b8a55852,0,0,0,0,,,,,,2,0,2,0
211048,2004/05,Australia,12,SM Katich,fdedb37c,AR Adams,525c3f54,RT Ponting,7d415ea5,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,New Zealand,1,L Vincent,2764133a,JE Taylor,4180d897,SP Fleming,eea6b7f1,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,14,GB Hogg,f708a0bc,RJ Peterson,26ff4c29,B Lee,dd09ff8e,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,16,PD Collingwood,a386e91b,JN Gillespie,74234d66,AJ Strauss,b68d14a9,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,17,AJ Strauss,b68d14a9,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,0,0,0,0,,,,,,2,0,2,0
225263,2006,Pakistan,2,Mohammad Hafeez,9ab63e7b,D Gough,fcbf5a30,Shoaib Malik,64c34cd0,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,2,BB McCullum,b8a55852,WPUJC Vaas,bcce309e,SP Fleming,eea6b7f1,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,New Zealand,13,PG Fulton,10a2a1ff,DR Smith,35205dfc,HJH Marshall,70542bef,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,New Zealand,15,PG Fulton,10a2a1ff,DR Smith,35205dfc,BB McCullum,b8a55852,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,New Zealand,1,SP Fleming,eea6b7f1,GD McGrath,ee7d0c82,BB McCullum,b8a55852,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,16,DJ Bravo,87e562a9,JS Patel,f5821615,S Chanderpaul,881a9bdd,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,9,D Mongia,99663fa5,CK Langeveldt,d1c94b25,V Sehwag,8ba8195d,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,16,B Lee,dd09ff8e,R Telemachus,543b4a1f,GB Hogg,f708a0bc,0,0,0,0,,,,,,6,0,6,0
255954,2006/07,India,4,D Mongia,99663fa5,JJ van der Wath,6821ac10,V Sehwag,8ba8195d,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,New Zealand,13,L Vincent,2764133a,DR Smith,35205dfc,PG Fulton,10a2a1ff,0,0,0,0,L Vincent,2764133a,,,bowled,0,0,0,1
238195,2005/06,South Africa,10,GC Smith,72861603,SR Clark,a3bfec5d,HH Gibbs,e1d1b294,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,South Africa,4,GC Smith,72861603,NW Bracken,4c61a0f9,MV Boucher,f3cb53a1,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,0,GO Jones,2e929b99,B Lee,dd09ff8e,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
225271,2006,Sri Lanka,11,RP Arnold,cccdde80,PD Collingwood,a386e91b,KC Sangakkara,6b71e6cf,0,0,0,0,,,,,,2,0,2,0
211028,2005,England,3,GO Jones,2e929b99,GD McGrath,ee7d0c82,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,11,JJ van der Wath,6821ac10,SR Tendulkar,d2c2b2d5,JA Morkel,c3d35165,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,10,JWM Dalrymple,1afdbdbf,Naved-ul-Hasan,33f28243,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,Australia,13,RT Ponting,7d415ea5,JW Wilson,91c984a1,SM Katich,fdedb37c,0,0,0,0,,,,,,4,0,4,0
255954,2006/07,India,4,D Mongia,99663fa5,JJ van der Wath,6821ac10,V Sehwag,8ba8195d,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,7,KP Pietersen,39f01cdb,MS Kasprowicz,8d0ea930,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
225271,2006,Sri Lanka,4,ST Jayasuriya,f233bbb4,SI Mahmood,e97aefe2,WU Tharanga,7ed9fd56,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,0,GC Smith,72861603,NW Bracken,4c61a0f9,HH Dippenaar,98ecf62a,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,1,ME Trescothick,ea42ddb9,GD McGrath,ee7d0c82,GO Jones,2e929b99,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,17,CMW Read,be4cefab,Naved-ul-Hasan,33f28243,MH Yardy,3812d56b,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,1,GC Smith,72861603,S Sreesanth,6b8eb6e5,LE Bosman,73e749e1,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,5,DR Martyn,69762509,J Lewis,6c75310b,B Lee,dd09ff8e,0,0,0,0,DR Martyn,69762509,ME Trescothick,ea42ddb9,caught,0,0,0,1
225263,2006,Pakistan,6,Mohammad Hafeez,9ab63e7b,JWM Dalrymple,1afdbdbf,Shahid Afridi,0dc00542,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,4,A Flintoff,ddc0828d,B Lee,dd09ff8e,ME Trescothick,ea42ddb9,0,1,0,0,,,,,,1,1,2,0
226374,2005/06,South Africa,9,SM Pollock,88fccd6c,JR Hopes,2498e163,MV Boucher,f3cb53a1,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,11,A Symonds,bd77eb62,J Botha,7c503806,DR Martyn,69762509,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,South Africa,10,JH Kallis,86dc8f2e,SR Clark,a3bfec5d,SM Pollock,88fccd6c,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,3,GC Smith,72861603,ML Lewis,8b8745fd,MV Boucher,f3cb53a1,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,8,JN Gillespie,74234d66,SJ Harmison,c16d2e28,B Lee,dd09ff8e,0,0,0,0,,,,,,4,0,4,0
238195,2005/06,South Africa,11,GC Smith,72861603,SR Watson,4329fbb5,HH Gibbs,e1d1b294,0,0,0,0,,,,,,2,0,2,0
226374,2005/06,South Africa,16,J Botha,7c503806,JR Hopes,2498e163,JA Rudolph,42537f07,0,0,0,0,,,,,,1,0,1,0
225271,2006,Sri Lanka,11,RP Arnold,cccdde80,PD Collingwood,a386e91b,KC Sangakkara,6b71e6cf,1,0,0,0,,,,,,0,1,1,0
211028,2005,England,17,AJ Strauss,b68d14a9,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,0,0,0,0,,,,,,2,0,2,0
255954,2006/07,India,12,D Mongia,99663fa5,T Henderson,0a4ebc61,KD Karthik,c03f1114,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,15,JAH Marshall,fdac5295,ST Jayasuriya,f233bbb4,NJ Astle,99639abf,0,0,0,0,JAH Marshall,fdac5295,LPC Silva,1be70c88,caught,0,0,0,1
225263,2006,Pakistan,0,Mohammad Hafeez,9ab63e7b,D Gough,fcbf5a30,Shoaib Malik,64c34cd0,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,Australia,4,DR Martyn,69762509,SM Pollock,88fccd6c,JR Hopes,2498e163,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,South Africa,16,J Botha,7c503806,JR Hopes,2498e163,JA Rudolph,42537f07,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,West Indies,13,WW Hinds,60beb01b,JS Patel,f5821615,S Chanderpaul,881a9bdd,0,0,0,0,,,,,,2,0,2,0
226374,2005/06,Australia,13,DR Martyn,69762509,J Botha,7c503806,A Symonds,bd77eb62,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,New Zealand,19,JEC Franklin,cf73ad76,IDR Bradshaw,a7489342,SE Bond,4f629497,0,0,0,0,,,,,,6,0,6,0
225263,2006,Pakistan,7,Mohammad Hafeez,9ab63e7b,SCJ Broad,eba6a852,Mohammad Yousuf,e237b28c,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,6,MJ Clarke,f842c2cf,R Telemachus,543b4a1f,SM Katich,fdedb37c,1,0,0,0,,,,,,0,1,1,0
211048,2004/05,Australia,11,SM Katich,fdedb37c,JW Wilson,91c984a1,RT Ponting,7d415ea5,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,16,RJ Peterson,26ff4c29,Harbhajan Singh,8b5b6769,JJ van der Wath,6821ac10,0,0,0,0,,,,,,2,0,2,0
225271,2006,England,5,ME Trescothick,ea42ddb9,CRD Fernando,342d8ade,AJ Strauss,b68d14a9,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,15,GO Jones,2e929b99,ST Jayasuriya,f233bbb4,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,2,0,2,0
226374,2005/06,Australia,5,DR Martyn,69762509,GJP Kruger,2957a836,JR Hopes,2498e163,1,0,0,0,,,,,,0,1,1,0
211028,2005,England,19,PD Collingwood,a386e91b,GD McGrath,ee7d0c82,J Lewis,6c75310b,0,0,0,0,,,,,,4,0,4,0
237242,2005/06,New Zealand,4,L Vincent,2764133a,DK Butler,671398e3,NJ Astle,99639abf,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,9,MJ Clarke,f842c2cf,GC Smith,72861603,SR Watson,4329fbb5,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,1,ME Trescothick,ea42ddb9,GD McGrath,ee7d0c82,GO Jones,2e929b99,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,8,ME Trescothick,ea42ddb9,Naved-ul-Hasan,33f28243,JWM Dalrymple,1afdbdbf,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,12,ME Trescothick,ea42ddb9,MJ Clarke,f842c2cf,PD Collingwood,a386e91b,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,15,A Symonds,bd77eb62,J Botha,7c503806,DR Martyn,69762509,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,14,AJ Strauss,b68d14a9,MJ Clarke,f842c2cf,PD Collingwood,a386e91b,0,0,0,0,,,,,,3,0,3,0
226374,2005/06,Australia,3,DR Martyn,69762509,GJP Kruger,2957a836,JR Hopes,2498e163,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,2,D Ganga,d5f3b5e1,JEC Franklin,cf73ad76,CH Gayle,db584dad,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,2,SP Fleming,eea6b7f1,WPUJC Vaas,bcce309e,BB McCullum,b8a55852,0,0,0,0,,,,,,2,0,2,0
225263,2006,England,17,MH Yardy,3812d56b,Naved-ul-Hasan,33f28243,CMW Read,be4cefab,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,South Africa,13,JJ van der Wath,6821ac10,S Sreesanth,6b8eb6e5,JA Morkel,c3d35165,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,1,GC Smith,72861603,S Sreesanth,6b8eb6e5,LE Bosman,73e749e1,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,West Indies,9,WW Hinds,60beb01b,SB Styris,57efa3be,S Chanderpaul,881a9bdd,0,0,0,0,,,,,,1,0,1,0
251487,2006/07,New Zealand,13,NJ Astle,99639abf,ST Jayasuriya,f233bbb4,LRPL Taylor,b61a3e1a,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,5,MJ Clarke,f842c2cf,JJ van der Wath,6821ac10,SM Katich,fdedb37c,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,6,JN Gillespie,74234d66,SJ Harmison,c16d2e28,B Lee,dd09ff8e,0,0,0,0,,,,,,0,0,0,0
225271,2006,Sri Lanka,6,WU Tharanga,7ed9fd56,SI Mahmood,e97aefe2,ST Jayasuriya,f233bbb4,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,16,PD Collingwood,a386e91b,JN Gillespie,74234d66,AJ Strauss,b68d14a9,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,12,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,MS Kasprowicz,8d0ea930,0,0,0,0,,,,,,3,0,3,0
225263,2006,England,3,ME Trescothick,ea42ddb9,Mohammad Asif,e03b66ec,IR Bell,33155d1b,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,14,B Lee,dd09ff8e,RJ Peterson,26ff4c29,GB Hogg,f708a0bc,0,0,0,0,,,,,,1,0,1,0
225271,2006,Sri Lanka,9,TM Dilshan,5bdcdb72,PD Collingwood,a386e91b,ST Jayasuriya,f233bbb4,0,0,0,0,,,,,,1,0,1,0
225263,2006,England,7,ME Trescothick,ea42ddb9,Mohammad Asif,e03b66ec,PD Collingwood,a386e91b,0,0,0,0,,,,,,4,0,4,0
226374,2005/06,Australia,11,RT Ponting,7d415ea5,J Botha,7c503806,DR Martyn,69762509,0,0,0,0,,,,,,4,0,4,0
211028,2005,Australia,1,AC Gilchrist,2b6e6dec,J Lewis,6c75310b,ML Hayden,d8699ab7,0,0,0,0,,,,,,4,0,4,0
211048,2004/05,New Zealand,0,BB McCullum,b8a55852,B Lee,dd09ff8e,SP Fleming,eea6b7f1,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,16,J Botha,7c503806,JR Hopes,2498e163,JA Rudolph,42537f07,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,0,JR Hopes,2498e163,SM Pollock,88fccd6c,DR Martyn,69762509,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,South Africa,16,RJ Peterson,26ff4c29,Harbhajan Singh,8b5b6769,JJ van der Wath,6821ac10,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,New Zealand,14,SB Styris,57efa3be,A Symonds,bd77eb62,AR Adams,525c3f54,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,3,MJ Clarke,f842c2cf,J Lewis,6c75310b,A Symonds,bd77eb62,0,0,0,0,MJ Clarke,f842c2cf,GO Jones,2e929b99,caught,0,0,0,1
238195,2005/06,South Africa,18,JJ van der Wath,6821ac10,ML Lewis,8b8745fd,GC Smith,72861603,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,South Africa,9,JA Morkel,c3d35165,AB Agarkar,fa463154,JM Kemp,6581d753,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,13,JWM Dalrymple,1afdbdbf,Shahid Afridi,0dc00542,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
